Time,Fz,Mx,My,CoPx,CoPy
0.000000,1104.390826,-14.238791,-51.003581,0.046183,-0.012893
0.001000,1105.193926,-14.239631,-51.004391,0.046150,-0.012884
0.002000,1104.390826,-14.238791,-51.003581,0.046183,-0.012893
0.003000,1104.391776,-14.584581,-51.226271,0.046384,-0.013206
0.004000,1104.392326,-14.239401,-51.226661,0.046384,-0.012893
0.005000,1104.391166,-13.895721,-51.003471,0.046182,-0.012582
0.006000,1105.596606,-14.066711,-51.116781,0.046235,-0.012723
0.007000,1105.596606,-14.066711,-51.116781,0.046235,-0.012723
0.008000,1104.793296,-14.067981,-51.115471,0.046267,-0.012734
0.009000,1103.990196,-14.067141,-51.114661,0.046300,-0.012742
0.010000,1103.186546,-14.411481,-51.113461,0.046333,-0.013064
0.011000,1101.578426,-14.413411,-50.887761,0.046195,-0.013084
0.012000,1101.176296,-14.241151,-50.775761,0.046110,-0.012933
0.013000,1099.972016,-14.413841,-50.885641,0.046261,-0.013104
0.014000,1099.168916,-14.413001,-50.884831,0.046294,-0.013113
0.015000,1097.964976,-14.242621,-50.994601,0.046445,-0.012972
0.016000,1097.964976,-14.242621,-50.994601,0.046445,-0.012972
0.017000,1098.365606,-14.414271,-50.883521,0.046327,-0.013123
0.018000,1097.159826,-14.586351,-50.770321,0.046274,-0.013295
0.019000,1096.356516,-14.587621,-50.769011,0.046307,-0.013306
0.020000,1094.750106,-14.588051,-50.766891,0.046373,-0.013325
0.021000,1094.349476,-14.416401,-50.877971,0.046492,-0.013173
0.022000,1093.546376,-14.415561,-50.877161,0.046525,-0.013182
0.023000,1093.947006,-14.587211,-50.766081,0.046406,-0.013334
0.024000,1092.340936,-14.244571,-50.763851,0.046473,-0.013040
0.025000,1090.733366,-13.901321,-50.538541,0.046334,-0.012745
0.026000,1088.725436,-14.418351,-50.647221,0.046520,-0.013243
0.027000,1087.119026,-14.418781,-50.645101,0.046587,-0.013263
0.028000,1084.708356,-14.074691,-50.418981,0.046482,-0.012976
0.029000,1083.103106,-14.418801,-50.640051,0.046755,-0.013312
0.030000,1082.700426,-14.591721,-50.527661,0.046668,-0.013477
0.031000,1081.092306,-14.593651,-50.301961,0.046529,-0.013499
0.032000,1079.888576,-14.421161,-50.412231,0.046683,-0.013354
0.033000,1080.291256,-14.248241,-50.524621,0.046769,-0.013189
0.034000,1080.292756,-14.248851,-50.747701,0.046976,-0.013190
0.035000,1079.086976,-14.420931,-50.634501,0.046923,-0.013364
0.036000,1079.086976,-14.420931,-50.634501,0.046923,-0.013364
0.037000,1077.480566,-14.421361,-50.632381,0.046991,-0.013384
0.038000,1077.077886,-14.594281,-50.519991,0.046905,-0.013550
0.039000,1076.274236,-14.938621,-50.518791,0.046939,-0.013880
0.040000,1076.677256,-14.422631,-50.631071,0.047025,-0.013396
0.041000,1075.873606,-14.766971,-50.629871,0.047059,-0.013726
0.042000,1073.866226,-14.938820,-50.738941,0.047249,-0.013911
0.043000,1073.062916,-14.940090,-50.737631,0.047283,-0.013923
0.044000,1072.662286,-14.768440,-50.848711,0.047404,-0.013768
0.045000,1071.055876,-14.768870,-50.846591,0.047473,-0.013789
0.046000,1069.449466,-14.769300,-50.844471,0.047543,-0.013810
0.047000,1069.450626,-15.112980,-51.067661,0.047751,-0.014132
0.048000,1067.843056,-14.769730,-50.842351,0.047612,-0.013831
0.049000,1067.844556,-14.770340,-51.065431,0.047821,-0.013832
0.050000,1068.246686,-14.942600,-51.177431,0.047908,-0.013988
0.051000,1067.846056,-14.770950,-51.288511,0.048030,-0.013832
0.052000,1066.640616,-14.599960,-51.175201,0.047978,-0.013688
0.053000,1066.241146,-14.771990,-51.509471,0.048309,-0.013854
0.054000,1066.241146,-14.771990,-51.509471,0.048309,-0.013854
0.055000,1066.241146,-14.771990,-51.509471,0.048309,-0.013854
0.056000,1067.045956,-14.771330,-51.733861,0.048483,-0.013843
0.057000,1067.448086,-14.943590,-51.845861,0.048570,-0.013999
0.058000,1067.448086,-14.943590,-51.845861,0.048570,-0.013999
0.059000,1067.448086,-14.943590,-51.845861,0.048570,-0.013999
0.060000,1066.646486,-14.943360,-52.068131,0.048815,-0.014010
0.061000,1065.841676,-14.944020,-51.843741,0.048641,-0.014021
0.062000,1065.038366,-14.945290,-51.842431,0.048677,-0.014033
0.063000,1064.236766,-14.945060,-52.064701,0.048922,-0.014043
0.064000,1065.440496,-15.117550,-51.954431,0.048763,-0.014189
0.065000,1064.637736,-14.773640,-51.953511,0.048799,-0.013877
0.066000,1065.843516,-14.601560,-52.066711,0.048850,-0.013700
0.067000,1066.245646,-14.773820,-52.178711,0.048937,-0.013856
0.068000,1066.245646,-14.773820,-52.178711,0.048937,-0.013856
0.069000,1065.843516,-14.601560,-52.066711,0.048850,-0.013700
0.070000,1065.442546,-14.772980,-52.177901,0.048973,-0.013866
0.071000,1065.442336,-14.775090,-52.177401,0.048973,-0.013868
0.072000,1065.442336,-14.775090,-52.177401,0.048973,-0.013868
0.073000,1066.649826,-14.601510,-52.514181,0.049233,-0.013689
0.074000,1066.648116,-14.603010,-52.290601,0.049023,-0.013691
0.075000,1067.050246,-14.775270,-52.402601,0.049110,-0.013847
0.076000,1065.440626,-14.776590,-51.953821,0.048763,-0.013869
0.077000,1064.232186,-14.604380,-51.394351,0.048292,-0.013723
0.078000,1064.233346,-14.948060,-51.617541,0.048502,-0.014046
0.079000,1064.236556,-14.947170,-52.064201,0.048922,-0.014045
0.080000,1065.441996,-15.118160,-52.177511,0.048973,-0.014190
0.081000,1065.039866,-14.945900,-52.065511,0.048886,-0.014033
0.082000,1063.430796,-14.602040,-51.617121,0.048538,-0.013731
0.083000,1063.029216,-14.084600,-51.505511,0.048452,-0.013249
0.084000,1063.833686,-14.427010,-51.730011,0.048626,-0.013561
0.085000,1063.033586,-14.427390,-52.175361,0.049082,-0.013572
0.086000,1064.237866,-14.254700,-52.065481,0.048923,-0.013394
0.087000,1063.028536,-14.770740,-51.505731,0.048452,-0.013895
0.088000,1062.223936,-14.769290,-51.281841,0.048278,-0.013904
0.089000,1062.225646,-14.767790,-51.505421,0.048488,-0.013903
0.090000,1064.636866,-14.766700,-51.731931,0.048591,-0.013870
0.091000,1067.046926,-14.421930,-51.735251,0.048485,-0.013516
0.092000,1067.047136,-14.419820,-51.735751,0.048485,-0.013514
0.093000,1065.839306,-14.936470,-51.399081,0.048224,-0.014014
0.094000,1065.837466,-15.278930,-51.176111,0.048015,-0.014335
0.095000,1063.828926,-15.107100,-51.061991,0.047998,-0.014201
0.096000,1063.026166,-14.763190,-51.061071,0.048034,-0.013888
0.097000,1061.821276,-14.247020,-50.948151,0.047982,-0.013418
0.098000,1059.410265,-14.246000,-50.722141,0.047878,-0.013447
0.099000,1058.608115,-14.590950,-50.944021,0.048124,-0.013783
0.100000,1056.600395,-15.105870,-51.053201,0.048318,-0.014297
0.101000,1056.199765,-14.934220,-51.164281,0.048442,-0.014140
0.102000,1056.601285,-14.417620,-51.053481,0.048319,-0.013645
0.103000,1057.403435,-14.072670,-50.831601,0.048072,-0.013309
0.104000,1059.009505,-14.415310,-50.833831,0.048001,-0.013612
0.105000,1059.811315,-14.413430,-50.612061,0.047756,-0.013600
0.106000,1061.417385,-14.756070,-50.614291,0.047686,-0.013902
0.107000,1062.623166,-14.583990,-50.727491,0.047738,-0.013725
0.108000,1062.621665,-14.583380,-50.504411,0.047528,-0.013724
0.109000,1060.614835,-14.410050,-50.613871,0.047721,-0.013587
0.110000,1059.008425,-14.410480,-50.611751,0.047792,-0.013608
0.111000,1057.001045,-14.582330,-50.720821,0.047986,-0.013796
0.112000,1056.195075,-14.239310,-50.273241,0.047598,-0.013482
0.113000,1056.594205,-14.410350,-49.939081,0.047264,-0.013638
0.114000,1057.397855,-14.066010,-49.940281,0.047229,-0.013302
0.115000,1058.602135,-13.893320,-49.830401,0.047072,-0.013124
0.116000,1059.809625,-13.719740,-50.167181,0.047336,-0.012945
0.117000,1061.416375,-13.376240,-50.169191,0.047266,-0.012602
0.118000,1063.024496,-13.374310,-50.394891,0.047407,-0.012581
0.119000,1064.227276,-13.201010,-50.061931,0.047041,-0.012404
0.120000,1064.227276,-13.201010,-50.061931,0.047041,-0.012404
0.121000,1065.834236,-12.855400,-50.064441,0.046972,-0.012061
0.122000,1066.236576,-13.025550,-50.176941,0.047060,-0.012216
0.123000,1068.244166,-12.851590,-50.068371,0.046870,-0.012031
0.124000,1068.644796,-13.023240,-49.957291,0.046748,-0.012187
0.125000,1068.645346,-12.678060,-49.957681,0.046749,-0.011864
0.126000,1068.243216,-12.505800,-49.845681,0.046661,-0.011707
0.127000,1068.645896,-12.332880,-49.958071,0.046749,-0.011541
0.128000,1068.647606,-12.331380,-50.181651,0.046958,-0.011539
0.129000,1069.047076,-12.159350,-49.847381,0.046628,-0.011374
0.130000,1071.054456,-11.987500,-49.738311,0.046439,-0.011192
0.131000,1071.455086,-12.159150,-49.627231,0.046318,-0.011348
0.132000,1072.658816,-12.331640,-49.516961,0.046163,-0.011496
0.133000,1074.669406,-12.158900,-49.854551,0.046391,-0.011314
0.134000,1076.275816,-12.158470,-49.856671,0.046323,-0.011297
0.135000,1076.676446,-12.330120,-49.745591,0.046203,-0.011452
0.136000,1077.882776,-11.812860,-49.859181,0.046257,-0.010959
0.137000,1078.281356,-12.329080,-49.524631,0.045929,-0.011434
0.138000,1079.488846,-12.155500,-49.861411,0.046190,-0.011260
0.139000,1080.693126,-11.982810,-49.751531,0.046037,-0.011088
0.140000,1082.299536,-11.982380,-49.753651,0.045970,-0.011071
0.141000,1083.102846,-11.981111,-49.754961,0.045937,-0.011062
0.142000,1084.307126,-11.808421,-49.645081,0.045785,-0.010890
0.143000,1083.904446,-11.981341,-49.532691,0.045698,-0.011054
0.144000,1084.708096,-11.637001,-49.533891,0.045666,-0.010728
0.145000,1084.305626,-11.807811,-49.422001,0.045579,-0.010890
0.146000,1084.304466,-11.464131,-49.198811,0.045374,-0.010573
0.147000,1086.313006,-11.635961,-49.312931,0.045395,-0.010711
0.148000,1086.311296,-11.637461,-49.089351,0.045189,-0.010713
0.149000,1087.917706,-11.637031,-49.091471,0.045124,-0.010697
0.150000,1089.525826,-11.635101,-49.317171,0.045265,-0.010679
0.151000,1091.131076,-11.290991,-49.096101,0.044996,-0.010348
0.152000,1091.131076,-11.290991,-49.096101,0.044996,-0.010348
0.153000,1092.334806,-11.463481,-48.985831,0.044845,-0.010494
0.154000,1092.735776,-11.292061,-48.874641,0.044727,-0.010334
0.155000,1093.939506,-11.464551,-48.764371,0.044577,-0.010480
0.156000,1095.143786,-11.291861,-48.654491,0.044427,-0.010311
0.157000,1095.547966,-11.119551,-48.989961,0.044717,-0.010150
0.158000,1097.154376,-11.119121,-48.992081,0.044654,-0.010135
0.159000,1096.750746,-10.946251,-48.657001,0.044365,-0.009981
0.160000,1097.151716,-10.774831,-48.545811,0.044247,-0.009821
0.161000,1095.946276,-10.603841,-48.432501,0.044192,-0.009676
0.162000,1097.552686,-10.603411,-48.434621,0.044130,-0.009661
0.163000,1097.953656,-10.431991,-48.323431,0.044012,-0.009501
0.164000,1098.757306,-10.087651,-48.324631,0.043981,-0.009181
0.165000,1099.157936,-10.259301,-48.213551,0.043864,-0.009334
0.166000,1101.166476,-10.431131,-48.327671,0.043888,-0.009473
0.167000,1101.969236,-10.775041,-48.328591,0.043857,-0.009778
0.168000,1102.770836,-10.775271,-48.106321,0.043623,-0.009771
0.169000,1103.976616,-10.603191,-48.219521,0.043678,-0.009605
0.170000,1103.974906,-10.604691,-47.995941,0.043476,-0.009606
0.171000,1105.582476,-10.947941,-48.221251,0.043616,-0.009902
0.172000,1106.384416,-10.605101,-47.998871,0.043384,-0.009585
0.173000,1108.392956,-10.776931,-48.112991,0.043408,-0.009723
0.174000,1109.598186,-10.950031,-48.225801,0.043462,-0.009868
0.175000,1109.998816,-11.121681,-48.114721,0.043347,-0.010020
0.176000,1110.399786,-10.950261,-48.003531,0.043231,-0.009862
0.177000,1110.399786,-10.950261,-48.003531,0.043231,-0.009862
0.178000,1110.398076,-10.951761,-47.779951,0.043030,-0.009863
0.179000,1111.200286,-11.640851,-47.780481,0.042999,-0.010476
0.180000,1112.001886,-11.641081,-47.558211,0.042768,-0.010469
0.181000,1113.206166,-11.468391,-47.448331,0.042623,-0.010302
0.182000,1113.608296,-11.640651,-47.560331,0.042708,-0.010453
0.183000,1115.616836,-11.812481,-47.674451,0.042734,-0.010588
0.184000,1117.221536,-11.813551,-47.452991,0.042474,-0.010574
0.185000,1118.425266,-11.986041,-47.342721,0.042330,-0.010717
0.186000,1118.827396,-12.158301,-47.454721,0.042415,-0.010867
0.187000,1119.630156,-12.502211,-47.455641,0.042385,-0.011166
0.188000,1120.433256,-12.503051,-47.456451,0.042355,-0.011159
0.189000,1121.237516,-12.847571,-47.680451,0.042525,-0.011458
0.190000,1122.843376,-13.192321,-47.682181,0.042466,-0.011749
0.191000,1124.047106,-13.364811,-47.571911,0.042322,-0.011890
0.192000,1124.447186,-13.881641,-47.460441,0.042208,-0.012345
0.193000,1124.847606,-14.055401,-47.348861,0.042094,-0.012495
0.194000,1124.042796,-14.056061,-47.124471,0.041924,-0.012505
0.195000,1125.245976,-14.573731,-47.013811,0.041781,-0.012952
0.196000,1125.245976,-14.573731,-47.013811,0.041781,-0.012952
0.197000,1126.852386,-14.573301,-47.015931,0.041723,-0.012933
0.198000,1127.654327,-14.230461,-46.793551,0.041496,-0.012620
0.199000,1129.660817,-14.746861,-46.684201,0.041326,-0.013054
0.200000,1131.267227,-14.746431,-46.686321,0.041269,-0.013035
0.201000,1132.472457,-14.919531,-46.799131,0.041325,-0.013174
0.202000,1132.873427,-14.748111,-46.687941,0.041212,-0.013018
0.203000,1134.479837,-14.747681,-46.690061,0.041155,-0.013000
0.204000,1135.281437,-14.747911,-46.467791,0.040931,-0.012991
0.205000,1136.084537,-14.748751,-46.468601,0.040902,-0.012982
0.206000,1138.495757,-14.747661,-46.695111,0.041015,-0.012954
0.207000,1139.698327,-14.576471,-46.361651,0.040679,-0.012790
0.208000,1140.100457,-14.748731,-46.473651,0.040763,-0.012936
0.209000,1139.698327,-14.576471,-46.361651,0.040679,-0.012790
0.210000,1140.098957,-14.748121,-46.250571,0.040567,-0.012936
0.211000,1139.294487,-14.405711,-46.026071,0.040399,-0.012644
0.212000,1139.696617,-14.577971,-46.138071,0.040483,-0.012791
0.213000,1138.890097,-14.580131,-45.690101,0.040118,-0.012802
0.214000,1140.095877,-14.408051,-45.803301,0.040175,-0.012638
0.215000,1138.487967,-14.407871,-45.578101,0.040034,-0.012655
0.216000,1140.897477,-14.408281,-45.581031,0.039952,-0.012629
0.217000,1141.298447,-14.236861,-45.469841,0.039840,-0.012474
0.218000,1140.093007,-14.065871,-45.356531,0.039783,-0.012337
0.219000,1140.092117,-14.754121,-45.356251,0.039783,-0.012941
0.220000,1140.493087,-14.582701,-45.245061,0.039671,-0.012786
0.221000,1141.697367,-14.410011,-45.135181,0.039533,-0.012622
0.222000,1141.697367,-14.410011,-45.135181,0.039533,-0.012622
0.223000,1142.500127,-14.753921,-45.136101,0.039506,-0.012914
0.224000,1141.697367,-14.410011,-45.135181,0.039533,-0.012622
0.225000,1142.096287,-14.583161,-44.800521,0.039227,-0.012769
0.226000,1141.695317,-14.754581,-44.911711,0.039338,-0.012923
0.227000,1141.292637,-14.927501,-44.799321,0.039253,-0.013079
0.228000,1140.487827,-14.928161,-44.574931,0.039084,-0.013089
0.229000,1140.085147,-15.101081,-44.462541,0.038999,-0.013246
0.230000,1140.485777,-15.272731,-44.351461,0.038888,-0.013391
0.231000,1140.483727,-15.617301,-44.127991,0.038692,-0.013694
0.232000,1140.885857,-15.789561,-44.239991,0.038777,-0.013840
0.233000,1142.091297,-15.960551,-44.353301,0.038835,-0.013975
0.234000,1141.690117,-16.134081,-44.463991,0.038946,-0.014132
0.235000,1140.884967,-16.477811,-44.239711,0.038777,-0.014443
0.236000,1141.285597,-16.649461,-44.128631,0.038666,-0.014588
0.237000,1141.285047,-16.994641,-44.128241,0.038665,-0.014891
0.238000,1141.685677,-17.166291,-44.017161,0.038555,-0.015036
0.239000,1141.685677,-17.166291,-44.017161,0.038555,-0.015036
0.240000,1142.087807,-17.338551,-44.129161,0.038639,-0.015181
0.241000,1142.488437,-17.510201,-44.018081,0.038528,-0.015326
0.242000,1141.282657,-17.682281,-43.904881,0.038470,-0.015493
0.243000,1139.674197,-18.027281,-43.679291,0.038326,-0.015818
0.244000,1138.468967,-17.854181,-43.566481,0.038268,-0.015683
0.245000,1138.066287,-18.027101,-43.454091,0.038182,-0.015840
0.246000,1136.860507,-18.199181,-43.340891,0.038123,-0.016008
0.247000,1137.262637,-18.371441,-43.452891,0.038208,-0.016154
0.248000,1136.459537,-18.370601,-43.452081,0.038235,-0.016165
0.249000,1137.262297,-18.714511,-43.453001,0.038208,-0.016456
0.250000,1137.662927,-18.886161,-43.341921,0.038097,-0.016601
0.251000,1137.663477,-18.540981,-43.342311,0.038098,-0.016297
0.252000,1137.262507,-18.712401,-43.453501,0.038209,-0.016454
0.253000,1137.663137,-18.884051,-43.342421,0.038098,-0.016599
0.254000,1137.262167,-19.055471,-43.453611,0.038209,-0.016756
0.255000,1136.458516,-19.399811,-43.452411,0.038235,-0.017070
0.256000,1137.262167,-19.055471,-43.453611,0.038209,-0.016756
0.257000,1137.260117,-19.400041,-43.230141,0.038013,-0.017059
0.258000,1136.859696,-19.226281,-43.341721,0.038124,-0.016912
0.259000,1135.253286,-19.226711,-43.339601,0.038176,-0.016936
0.260000,1134.450186,-19.225871,-43.338791,0.038202,-0.016947
0.261000,1132.842276,-19.225691,-43.113591,0.038058,-0.016971
0.262000,1131.636496,-19.397771,-43.000391,0.037998,-0.017141
0.263000,1129.226986,-19.397361,-42.997461,0.038077,-0.017178
0.264000,1128.826016,-19.568781,-43.108651,0.038189,-0.017336
0.265000,1127.218106,-19.568601,-42.883451,0.038044,-0.017360
0.266000,1127.217896,-19.570711,-42.882951,0.038043,-0.017362
0.267000,1126.815426,-19.741521,-42.771061,0.037957,-0.017520
0.268000,1125.611696,-19.569031,-42.881331,0.038096,-0.017385
0.269000,1124.406466,-19.395931,-42.768521,0.038037,-0.017250
0.270000,1121.996956,-19.395521,-42.765591,0.038116,-0.017287
0.271000,1121.996956,-19.395521,-42.765591,0.038116,-0.017287
0.272000,1120.792676,-19.568211,-42.875471,0.038255,-0.017459
0.273000,1121.193856,-19.394681,-42.764781,0.038142,-0.017298
0.274000,1119.587446,-19.395111,-42.762661,0.038195,-0.017323
0.275000,1118.381666,-19.567191,-42.649461,0.038135,-0.017496
0.276000,1117.177596,-19.737771,-42.759841,0.038275,-0.017668
0.277000,1115.972156,-19.566781,-42.646531,0.038215,-0.017533
0.278000,1113.963276,-19.738021,-42.532521,0.038181,-0.017719
0.279000,1113.561146,-19.565761,-42.420521,0.038094,-0.017570
0.280000,1113.158676,-19.736571,-42.308631,0.038008,-0.017730
0.281000,1112.355366,-19.737841,-42.307321,0.038034,-0.017744
0.282000,1111.954396,-19.909261,-42.418511,0.038148,-0.017905
0.283000,1112.356736,-20.079411,-42.531011,0.038235,-0.018051
0.284000,1112.757366,-20.251061,-42.419931,0.038121,-0.018199
0.285000,1111.953716,-20.595401,-42.418731,0.038148,-0.018522
0.286000,1112.354346,-20.767051,-42.307651,0.038034,-0.018669
0.287000,1111.150276,-20.937631,-42.418031,0.038175,-0.018843
0.288000,1112.355376,-21.451691,-42.531451,0.038235,-0.019285
0.289000,1112.756346,-21.280271,-42.420261,0.038122,-0.019124
0.290000,1112.756006,-21.623341,-42.420371,0.038122,-0.019432
0.291000,1112.756006,-21.623341,-42.420371,0.038122,-0.019432
0.292000,1112.355036,-21.794761,-42.531561,0.038236,-0.019593
0.293000,1111.149256,-21.966841,-42.418361,0.038175,-0.019769
0.294000,1109.541346,-21.966661,-42.193161,0.038028,-0.019798
0.295000,1109.539296,-22.311231,-41.969691,0.037826,-0.020109
0.296000,1107.931386,-22.311051,-41.744491,0.037678,-0.020138
0.297000,1107.530416,-22.482471,-41.855681,0.037792,-0.020300
0.298000,1107.528916,-22.481861,-41.632601,0.037591,-0.020299
0.299000,1108.332836,-23.169451,-41.856711,0.037765,-0.020905
0.300000,1109.537116,-22.996761,-41.746831,0.037625,-0.020726
0.301000,1108.734016,-22.995921,-41.746021,0.037652,-0.020741
0.302000,1109.536776,-23.339831,-41.746941,0.037626,-0.021036
0.303000,1110.340086,-23.338561,-41.748251,0.037600,-0.021019
0.304000,1111.143736,-22.994221,-41.749451,0.037573,-0.020694
0.305000,1111.946496,-23.338131,-41.750371,0.037547,-0.020989
0.306000,1113.149886,-23.853691,-41.640211,0.037408,-0.021429
0.307000,1113.953196,-23.852421,-41.641521,0.037382,-0.021412
0.308000,1114.355876,-23.679501,-41.753911,0.037469,-0.021249
0.309000,1113.551066,-23.680161,-41.529521,0.037295,-0.021265
0.310000,1114.352326,-24.023461,-41.307361,0.037068,-0.021558
0.311000,1112.745916,-24.023891,-41.305241,0.037120,-0.021590
0.312000,1113.146546,-24.195541,-41.194161,0.037007,-0.021736
0.313000,1113.146756,-24.193431,-41.194661,0.037007,-0.021734
0.314000,1113.949516,-24.537341,-41.195581,0.036982,-0.022027
0.315000,1113.949516,-24.537341,-41.195581,0.036982,-0.022027
0.316000,1114.352196,-24.364421,-41.307971,0.037069,-0.021864
0.317000,1114.752826,-24.536071,-41.196891,0.036956,-0.022010
0.318000,1114.351856,-24.707491,-41.308081,0.037069,-0.022172
0.319000,1114.351856,-24.707491,-41.308081,0.037069,-0.022172
0.320000,1113.547046,-24.708151,-41.083691,0.036894,-0.022189
0.321000,1113.949176,-24.880411,-41.195691,0.036982,-0.022335
0.322000,1113.146626,-24.534391,-41.195271,0.037008,-0.022041
0.323000,1113.548756,-24.706651,-41.307271,0.037095,-0.022187
0.324000,1112.745446,-24.707921,-41.305961,0.037121,-0.022204
0.325000,1111.939136,-24.707971,-40.858491,0.036745,-0.022221
0.326000,1110.332726,-24.708401,-40.856371,0.036797,-0.022253
0.327000,1109.127286,-24.537411,-40.743061,0.036734,-0.022123
0.328000,1107.119906,-24.709261,-40.852131,0.036899,-0.022319
0.329000,1105.513496,-24.709691,-40.850011,0.036951,-0.022351
0.330000,1105.111366,-24.537431,-40.738011,0.036863,-0.022204
0.331000,1103.504956,-24.537861,-40.735891,0.036915,-0.022236
0.332000,1103.504956,-24.537861,-40.735891,0.036915,-0.022236
0.333000,1103.104326,-24.366211,-40.846971,0.037029,-0.022089
0.334000,1102.302726,-24.365981,-41.069241,0.037258,-0.022105
0.335000,1101.900596,-24.193721,-40.957241,0.037170,-0.021956
0.336000,1101.097286,-24.194991,-40.955931,0.037196,-0.021974
0.337000,1100.294186,-24.194151,-40.955121,0.037222,-0.021989
0.338000,1101.098656,-24.536561,-41.179621,0.037399,-0.022284
0.339000,1101.096946,-24.538061,-40.956041,0.037196,-0.022285
0.340000,1101.903256,-24.538011,-41.403511,0.037575,-0.022269
0.341000,1101.501126,-24.365751,-41.291511,0.037487,-0.022120
0.342000,1101.097896,-24.883851,-41.178731,0.037398,-0.022599
0.343000,1099.892115,-25.055931,-41.065531,0.037336,-0.022780
0.344000,1098.688385,-24.883441,-41.175801,0.037477,-0.022648
0.345000,1098.285705,-25.056361,-41.063411,0.037389,-0.022814
0.346000,1096.679295,-25.056791,-41.061291,0.037441,-0.022848
0.347000,1097.081425,-25.229051,-41.173291,0.037530,-0.022997
0.348000,1095.875645,-25.401131,-41.060091,0.037468,-0.023179
0.349000,1097.080875,-25.574231,-41.172901,0.037530,-0.023311
0.350000,1097.483005,-25.746491,-41.284901,0.037618,-0.023460
0.351000,1096.679905,-25.745651,-41.284091,0.037645,-0.023476
0.352000,1096.681405,-25.746261,-41.507171,0.037848,-0.023477
0.353000,1096.280775,-25.574611,-41.618251,0.037963,-0.023329
0.354000,1095.878095,-25.747531,-41.505861,0.037875,-0.023495
0.355000,1095.878095,-25.747531,-41.505861,0.037875,-0.023495
0.356000,1095.878095,-25.747531,-41.505861,0.037875,-0.023495
0.357000,1096.682905,-25.746871,-41.730251,0.038051,-0.023477
0.358000,1096.682355,-26.092051,-41.729861,0.038051,-0.023792
0.359000,1096.680855,-26.091441,-41.506781,0.037848,-0.023791
0.360000,1097.485665,-26.090781,-41.731171,0.038024,-0.023773
0.361000,1097.485115,-26.435961,-41.730781,0.038024,-0.024088
0.362000,1097.885745,-26.607611,-41.619701,0.037909,-0.024235
0.363000,1097.885745,-26.607611,-41.619701,0.037909,-0.024235
0.364000,1099.895995,-26.777941,-41.957401,0.038147,-0.024346
0.365000,1101.099726,-26.950431,-41.847131,0.038005,-0.024476
0.366000,1103.913076,-27.121601,-42.185641,0.038215,-0.024569
0.367000,1107.125896,-27.120741,-42.189881,0.038108,-0.024497
0.368000,1107.526526,-27.292391,-42.078801,0.037993,-0.024643
0.369000,1109.936246,-27.290691,-42.082231,0.037914,-0.024588
0.370000,1111.542106,-27.635441,-42.083961,0.037861,-0.024862
0.371000,1113.953326,-27.634351,-42.310471,0.037982,-0.024807
0.372000,1115.559736,-27.633921,-42.312591,0.037929,-0.024771
0.373000,1118.371586,-27.804481,-42.428021,0.037937,-0.024862
0.374000,1119.977996,-27.804051,-42.430141,0.037885,-0.024826
0.375000,1120.378626,-27.975701,-42.319061,0.037772,-0.024970
0.376000,1120.779256,-28.147351,-42.207981,0.037659,-0.025114
0.377000,1121.181386,-28.319611,-42.319981,0.037746,-0.025259
0.378000,1121.984696,-28.318341,-42.321291,0.037720,-0.025240
0.379000,1121.984146,-28.663521,-42.320901,0.037720,-0.025547
0.380000,1122.787456,-28.662251,-42.322211,0.037694,-0.025528
0.381000,1123.188086,-28.833901,-42.211131,0.037582,-0.025671
0.382000,1124.794496,-28.833471,-42.213251,0.037530,-0.025634
0.383000,1125.597256,-29.177381,-42.214171,0.037504,-0.025922
0.384000,1126.802696,-29.348371,-42.327481,0.037564,-0.026046
0.385000,1126.400016,-29.521291,-42.215091,0.037478,-0.026209
0.386000,1128.008136,-29.519361,-42.440791,0.037625,-0.026169
0.387000,1129.214126,-29.345171,-42.554491,0.037685,-0.025987
0.388000,1130.820536,-29.344741,-42.556611,0.037633,-0.025950
0.389000,1132.025426,-29.860911,-42.669531,0.037693,-0.026378
0.390000,1134.434936,-29.861321,-42.672461,0.037616,-0.026323
0.391000,1134.436646,-29.859821,-42.896041,0.037813,-0.026321
0.392000,1136.042716,-30.202461,-42.898271,0.037761,-0.026586
0.393000,1136.843976,-30.545761,-42.676111,0.037539,-0.026869
0.394000,1138.451886,-30.545941,-42.901311,0.037684,-0.026831
0.395000,1138.852516,-30.717591,-42.790231,0.037573,-0.026972
0.396000,1139.653776,-31.060891,-42.568071,0.037352,-0.027255
0.397000,1140.859216,-31.231881,-42.681381,0.037412,-0.027376
0.398000,1142.064656,-31.402871,-42.794691,0.037471,-0.027497
0.399000,1145.679816,-31.572161,-42.911431,0.037455,-0.027558
0.400000,1147.286226,-31.571731,-42.913551,0.037404,-0.027519
0.401000,1148.892296,-31.914371,-42.915781,0.037354,-0.027778
0.402000,1150.497816,-32.602191,-42.917621,0.037304,-0.028337
0.403000,1152.505196,-32.430341,-42.808551,0.037144,-0.028139
0.404000,1153.710846,-32.599221,-42.922361,0.037204,-0.028256
0.405000,1156.120566,-32.597521,-42.925791,0.037129,-0.028196
0.406000,1158.129656,-32.424171,-43.040301,0.037164,-0.027997
0.407000,1159.736066,-32.423741,-43.042421,0.037114,-0.027958
0.408000,1160.940006,-32.594121,-42.932651,0.036981,-0.028076
0.409000,1161.340636,-32.765771,-42.821571,0.036873,-0.028214
0.410000,1162.946706,-33.108411,-42.823801,0.036824,-0.028469
